SMS-ID;Objektnr;Productprice;Timestamp;Charged;Voucher
349420;;3.5000;2019-11-09 23:35:53;1.7500;1.7500
296852;;3.5000;2019-11-10 00:10:19;1.7500;1.7500
323375;;3.5000;2019-11-10 01:07:04;1.7500;1.7500
295003;;3.5000;2019-11-10 16:11:26;1.7500;1.7500
294723;;3.5000;2019-11-10 17:33:04;1.7500;1.7500
336566;;3.5000;2019-11-10 18:12:14;1.7500;1.7500
299857;;3.5000;2019-11-10 18:32:33;1.7500;1.7500
304641;;3.5000;2019-11-10 18:39:54;1.7500;1.7500
323717;;3.5000;2019-11-10 21:14:14;1.7500;1.7500
299348;;3.5000;2019-11-10 22:44:49;1.7500;1.7500
296798;;3.5000;2019-11-11 08:37:34;1.7500;1.7500
357641;;3.5000;2019-11-11 14:45:11;1.7500;1.7500
325320;;3.5000;2019-11-11 17:15:32;1.7500;1.7500
336566;;3.5000;2019-11-11 21:16:21;1.7500;1.7500
304256;;3.5000;2019-11-12 01:31:01;1.7500;1.7500
324351;;3.5000;2019-11-12 19:08:40;1.7500;1.7500
296920;;3.5000;2019-11-12 20:00:36;1.7500;1.7500
336090;;3.5000;2019-11-12 20:40:20;1.7500;1.7500
351248;;3.5000;2019-11-13 12:13:28;0.0000;3.5000
295003;;3.5000;2019-11-13 17:35:57;1.7500;1.7500
296920;;3.5000;2019-11-13 19:22:35;1.7500;1.7500
304256;;3.5000;2019-11-14 01:27:37;1.7500;1.7500
355215;;3.5000;2019-11-14 16:14:47;1.7500;1.7500
325320;;3.5000;2019-11-14 17:13:21;1.7500;1.7500
353579;;3.5000;2019-11-14 17:43:34;1.7500;1.7500
336049;;3.5000;2019-11-14 20:40:38;1.7500;1.7500
296920;;3.5000;2019-11-14 20:44:37;1.7500;1.7500
295684;;3.5000;2019-11-14 21:50:20;1.7500;1.7500
351187;;3.5000;2019-11-15 18:14:49;1.7500;1.7500
355216;;3.5000;2019-11-15 18:28:56;1.7500;1.7500
336566;;3.5000;2019-11-15 18:36:18;1.7500;1.7500
360510;;3.6000;2019-11-15 20:52:46;1.8000;1.8000
318372;;3.5000;2019-11-16 00:13:09;1.7500;1.7500
304256;;3.5000;2019-11-16 01:34:09;1.7500;1.7500
280424;;3.5000;2019-11-16 03:25:42;1.7500;1.7500
323354;;3.6000;2019-11-16 06:54:33;1.8000;1.8000
294137;;3.5000;2019-11-16 16:53:39;1.7500;1.7500
362413;;3.5000;2019-11-17 09:50:19;1.7500;1.7500
295684;;3.5000;2019-11-17 17:05:54;1.7500;1.7500
302361;;3.5000;2019-11-17 18:47:45;1.7500;1.7500
336448;;3.5000;2019-11-17 21:34:41;1.7500;1.7500
285952;;3.5000;2019-11-18 08:29:23;1.7500;1.7500
279852;;3.5000;2019-11-18 16:09:17;1.7500;1.7500
353251;;3.5000;2019-11-18 17:11:48;1.7500;1.7500
280424;;3.5000;2019-11-18 20:13:13;1.7500;1.7500
300693;;3.5000;2019-11-19 07:15:38;1.7500;1.7500
353579;;3.5000;2019-11-19 16:50:18;1.7500;1.7500
336566;;3.5000;2019-11-19 17:36:24;1.7500;1.7500
329592;;3.5000;2019-11-19 17:43:07;1.7500;1.7500
285424;;3.5000;2019-11-19 17:58:07;1.7500;1.7500
298203;;3.5000;2019-11-19 18:20:15;1.7500;1.7500
356596;;3.5000;2019-11-19 20:40:17;1.7500;1.7500
323784;;3.5000;2019-11-19 21:33:52;1.7500;1.7500
304256;;3.5000;2019-11-19 22:59:17;1.7500;1.7500
323848;;3.5000;2019-11-20 02:32:15;1.7500;1.7500
319441;;3.5000;2019-11-20 12:18:30;1.7500;1.7500
336445;;3.5000;2019-11-20 15:30:53;1.7500;1.7500
319442;;3.5000;2019-11-20 18:58:46;1.7500;1.7500
336443;;3.5000;2019-11-20 20:13:17;1.7500;1.7500
350816;;3.5000;2019-11-20 20:21:13;1.7500;1.7500
324193;;3.5000;2019-11-20 23:33:04;1.7500;1.7500
304256;;3.5000;2019-11-21 00:49:35;1.7500;1.7500
323336;;3.5000;2019-11-21 11:57:27;1.7500;1.7500
299857;;3.5000;2019-11-21 13:27:23;1.7500;1.7500
360510;;3.6000;2019-11-21 20:07:26;1.8000;1.8000
294719;;3.5000;2019-11-22 00:03:51;1.7500;1.7500
357641;;3.5000;2019-11-22 15:10:42;1.7500;1.7500
318320;;3.5000;2019-11-22 16:04:05;1.7500;1.7500
322878;;3.5000;2019-11-22 17:43:14;1.7500;1.7500
351187;;3.5000;2019-11-22 18:03:44;1.7500;1.7500
359187;;3.5000;2019-11-22 21:19:52;1.7500;1.7500
327756;;3.5000;2019-11-22 21:35:27;1.7500;1.7500
323900;;3.6000;2019-11-23 00:02:58;1.8000;1.8000
304256;;3.5000;2019-11-23 00:57:10;1.7500;1.7500
358557;;3.5000;2019-11-23 20:35:49;1.7500;1.7500
304641;;3.5000;2019-11-23 20:46:03;1.7500;1.7500
301868;;3.5000;2019-11-23 22:40:31;1.7500;1.7500
301688;;3.0000;2019-11-24 12:31:56;0.0000;3.0000
301688;;3.0000;2019-11-24 12:32:57;0.0000;3.0000
297902;;3.6000;2019-11-24 15:05:37;1.8000;1.8000
301942;;3.5000;2019-11-24 17:09:22;1.7500;1.7500
356679;;3.5000;2019-11-24 17:18:34;1.7500;1.7500
327302;;3.5000;2019-11-24 17:29:15;1.7500;1.7500
323357;;3.5000;2019-11-24 20:21:23;1.7500;1.7500
323055;;3.5000;2019-11-24 22:21:42;1.7500;1.7500
294719;;3.5000;2019-11-24 23:46:14;1.7500;1.7500
357340;;3.5000;2019-11-25 11:58:26;1.7500;1.7500
284510;;3.5000;2019-11-25 12:19:55;1.7500;1.7500
364260;;3.5000;2019-11-25 13:10:22;1.7500;1.7500
319441;;3.5000;2019-11-25 13:31:00;1.7500;1.7500
298185;;3.5000;2019-11-25 17:59:32;1.7500;1.7500
319441;;3.5000;2019-11-26 16:18:53;1.7500;1.7500
319302;;3.5000;2019-11-26 17:07:28;1.7500;1.7500
327772;;3.5000;2019-11-27 00:12:26;1.7500;1.7500
279658;;3.5000;2019-11-27 06:14:32;1.7500;1.7500
323882;;3.5000;2019-11-27 11:34:21;1.7500;1.7500
323903;;3.5000;2019-11-28 00:25:59;1.7500;1.7500
293938;;3.5000;2019-11-28 16:28:11;1.7500;1.7500
329592;;3.5000;2019-11-28 18:28:32;1.7500;1.7500
335440;;3.5000;2019-11-28 20:04:05;1.7500;1.7500
336566;;3.5000;2019-11-29 11:29:15;1.7500;1.7500
323126;;3.5000;2019-11-29 16:22:44;1.7500;1.7500
286070;;3.5000;2019-11-29 17:43:40;1.7500;1.7500
290758;;3.5000;2019-11-29 21:20:04;1.7500;1.7500
362413;;3.5000;2019-11-30 09:43:55;1.7500;1.7500
293938;;3.5000;2019-11-30 10:38:05;1.7500;1.7500
301688;;2.5000;2019-11-30 15:55:08;0.0000;2.5000
336566;;2.5000;2019-12-01 16:22:15;1.2500;1.2500
318372;;2.9000;2019-12-01 16:37:36;1.4500;1.4500
301935;;3.6000;2019-12-02 01:07:11;1.8000;1.8000
323745;;3.5000;2019-12-02 10:21:15;1.7500;1.7500
295414;;3.5000;2019-12-02 15:56:02;1.7500;1.7500
336519;;3.6000;2019-12-02 17:04:15;1.8000;1.8000
353251;;3.5000;2019-12-02 17:09:06;1.7500;1.7500
280829;;3.0000;2019-12-03 10:06:17;1.5000;1.5000
296156;;3.0000;2019-12-03 17:27:38;1.5000;1.5000
299848;;3.0000;2019-12-03 20:04:54;1.5000;1.5000
304256;;3.0000;2019-12-03 23:01:08;1.5000;1.5000
304256;;3.0000;2019-12-03 23:04:26;1.5000;1.5000
298329;;3.5000;2019-12-04 07:06:44;1.7500;1.7500
284933;;3.5000;2019-12-04 11:07:10;1.7500;1.7500
319302;;3.5000;2019-12-04 16:42:04;1.7500;1.7500
296933;;3.5000;2019-12-04 20:09:00;1.7500;1.7500
295982;;3.5000;2019-12-04 22:08:02;1.7500;1.7500
304256;;3.5000;2019-12-04 23:40:21;1.7500;1.7500
293939;;2.5000;2019-12-05 01:37:43;1.2500;1.2500
321605;;2.5000;2019-12-05 02:05:42;1.2500;1.2500
300695;;2.5000;2019-12-05 06:38:51;1.2500;1.2500
322070;;2.5000;2019-12-05 09:22:37;1.2500;1.2500
278958;278958;2.5000;2019-12-05 10:15:06;1.2500;1.2500
322592;;2.5000;2019-12-05 15:25:25;1.2500;1.2500
319302;;2.5000;2019-12-05 17:52:14;1.2500;1.2500
321086;;2.5000;2019-12-05 17:52:54;1.2500;1.2500
323126;;2.5000;2019-12-05 17:58:29;1.2500;1.2500
305389;;2.5000;2019-12-05 22:24:20;1.2500;1.2500
303461;;2.5000;2019-12-05 22:49:54;1.2500;1.2500
366822;366822;2.5000;2019-12-06 05:29:06;0.0000;2.5000
366391;;2.5000;2019-12-06 09:31:27;0.0000;2.5000
367560;;2.5000;2019-12-06 10:25:51;0.0000;2.5000
369257;;2.5000;2019-12-06 10:29:04;0.0000;2.5000
365965;;2.5000;2019-12-06 14:00:34;0.0000;2.5000
363886;;2.5000;2019-12-06 14:42:41;0.0000;2.5000
365282;;2.5000;2019-12-06 15:23:09;0.0000;2.5000
